id,code,name
l10n_ar_ux.afip_tax_2048,2048,MULTA TRANS. ART. 320
l10n_ar_ux.afip_tax_2049,2049,DTO. 258 PROD. EF. Y FISC.
l10n_ar_ux.afip_tax_2050,2050,D.A-DUMP 1/MERCOSUR
l10n_ar_ux.afip_tax_2051,2051,D.A-DUMP 2/MERCOSUR
l10n_ar_ux.afip_tax_2052,2052,I. EQUIP. PRECIOS MERC
l10n_ar_ux.afip_tax_2053,2053,D.I. AJ. EQ. PR. MERC. 1
l10n_ar_ux.afip_tax_2054,2054,DER. IMP. AJ. EQ. PRE. 2
l10n_ar_ux.afip_tax_2055,2055,DER. IMP. AJ. EQ. PRE. 2 MERC
l10n_ar_ux.afip_tax_2056,2056,DER. IMP. USADOS R.909/94
l10n_ar_ux.afip_tax_2057,2057,DER. IMP. USADOS R.12/98
l10n_ar_ux.afip_tax_2058,2058,DER. ANTIDUMP. AD. VALOR
l10n_ar_ux.afip_tax_2059,2059,DER. ESPECIF. OMC
l10n_ar_ux.afip_tax_2060,2060,DER. ESPECIF. CALZADO
l10n_ar_ux.afip_tax_2061,2061,TASA ESTAD. MONTO MAX.
l10n_ar_ux.afip_tax_2062,2062,TASA ESTAD. MONTO MAX.2
l10n_ar_ux.afip_tax_2063,2063,MULTA FALTA DOC. COMP.
l10n_ar_ux.afip_tax_2064,2064,MULTA DES. FUERA TER.
l10n_ar_ux.afip_tax_2065,2065,DIEM - CHINA
l10n_ar_ux.afip_tax_2066,2066,TASA REDUCIDA
l10n_ar_ux.afip_tax_2068,2068,MULTA SUBASTA
l10n_ar_ux.afip_tax_2069,2069,REMANENTE SUBASTA
l10n_ar_ux.afip_tax_2070,2070,ANT.GAN.EXPO/DJVE
l10n_ar_ux.afip_tax_2090,2090,DER.EXP.AD.4CF2
l10n_ar_ux.afip_tax_2091,2091,DERECHO EXPORTACION SERVICIOS
l10n_ar_ux.afip_tax_2092,2092,TARIFA SUSTITUTIVA LIMONES
l10n_ar_ux.afip_tax_2093,2093,INT. TARIFA SUSTITUTIVA LIMON
l10n_ar_ux.afip_tax_2094,2094,BILLETERA ELECTRONICA
l10n_ar_ux.afip_tax_2095,2095,EMBARGO CUENTA UNICA
l10n_ar_ux.afip_tax_2096,2096,PAGO.CTA.IMP.PAIS
l10n_ar_ux.afip_tax_2097,2097,PAGO.CTA.IP.DIV
l10n_ar_ux.afip_tax_2098,2098,PAGO CUENTA IMPUESTO PAIS CAR
l10n_ar_ux.afip_tax_2100,2100,CUENTA UNICA GARANTIAS EFVO.
l10n_ar_ux.afip_tax_2101,2101,GARANTIAS BUENOS AIRES
l10n_ar_ux.afip_tax_2103,2103,GARANTIAS BAHIA BLANCA
l10n_ar_ux.afip_tax_2104,2104,GARANTIAS BARILOCHE
l10n_ar_ux.afip_tax_2108,2108,GARANTIAS CAMPANA
l10n_ar_ux.afip_tax_2110,2110,GARANTIAS BARRANQUERAS
l10n_ar_ux.afip_tax_2111,2111,BONOS ADUANEROS
l10n_ar_ux.afip_tax_2112,2112,GARANTIAS CLORINDA
l10n_ar_ux.afip_tax_2113,2113,GARANTIAS COLON
l10n_ar_ux.afip_tax_2114,2114,GARANTIAS COMODORO RIVADAVIA
l10n_ar_ux.afip_tax_2115,2115,GARANTIAS CONC.DEL URUGUAY
l10n_ar_ux.afip_tax_2116,2116,GARANTIAS CONCORDIA
l10n_ar_ux.afip_tax_2117,2117,GARANTIAS CORDOBA
l10n_ar_ux.afip_tax_2118,2118,GARANTIAS CORRIENTES
l10n_ar_ux.afip_tax_2119,2119,GARANTIAS PUERTO DESEADO
l10n_ar_ux.afip_tax_2120,2120,GARANTIAS DIAMANTE
l10n_ar_ux.afip_tax_2123,2123,GARANTIAS ESQUEL
l10n_ar_ux.afip_tax_2126,2126,GARANTIAS GUALEGUAYCHU
l10n_ar_ux.afip_tax_2129,2129,GARANTIAS IGUAZU
l10n_ar_ux.afip_tax_2131,2131,GARANTIAS JUJUY
l10n_ar_ux.afip_tax_2133,2133,GARANTIAS LA PLATA
l10n_ar_ux.afip_tax_2134,2134,GARANTIAS LA QUIACA
l10n_ar_ux.afip_tax_2137,2137,GARANTIAS MAR DEL PLATA
l10n_ar_ux.afip_tax_2138,2138,GARANTIAS MENDOZA
l10n_ar_ux.afip_tax_2140,2140,GARANTIAS NECOCHEA
l10n_ar_ux.afip_tax_2141,2141,GARANTIAS PARANA
l10n_ar_ux.afip_tax_2142,2142,GARANTIAS PASO DE LOS LIBRES
l10n_ar_ux.afip_tax_2145,2145,GARANTIAS POCITOS
l10n_ar_ux.afip_tax_2146,2146,GARANTIAS POSADAS
l10n_ar_ux.afip_tax_2147,2147,GARANTIAS PUERTO MADRYN
l10n_ar_ux.afip_tax_2148,2148,GARANTIAS RIO GALLEGOS
l10n_ar_ux.afip_tax_2149,2149,GARANTIAS RIO GRANDE
l10n_ar_ux.afip_tax_2152,2152,GARANTIAS ROSARIO
l10n_ar_ux.afip_tax_2153,2153,GARANTIAS SALTA
l10n_ar_ux.afip_tax_2154,2154,GARANTIAS SAN JAVIER
l10n_ar_ux.afip_tax_2155,2155,GARANTIAS SAN JUAN
l10n_ar_ux.afip_tax_2157,2157,GARANTIAS SAN LORENZO
l10n_ar_ux.afip_tax_2158,2158,GAR.S.MARTIN DE LOS ANDES
l10n_ar_ux.afip_tax_2159,2159,GARANTIAS SAN NICOLAS
l10n_ar_ux.afip_tax_2160,2160,GARANTIAS SAN PEDRO
l10n_ar_ux.afip_tax_2161,2161,GARANTIAS SANTA CRUZ
l10n_ar_ux.afip_tax_2162,2162,GARANTIAS SANTA FE
l10n_ar_ux.afip_tax_2166,2166,GARANTIAS TINOGASTA
l10n_ar_ux.afip_tax_2167,2167,GARANTIAS USHUAIA
l10n_ar_ux.afip_tax_2169,2169,GARANTIAS VILLA CONSTITUCION
l10n_ar_ux.afip_tax_2173,2173,GARANTIAS EZEIZA
l10n_ar_ux.afip_tax_2174,2174,GARANTIAS TUCUMAN
l10n_ar_ux.afip_tax_2175,2175,GARANTIAS NEUQUEN
l10n_ar_ux.afip_tax_2176,2176,GARANTIAS ORAN
l10n_ar_ux.afip_tax_2178,2178,GARANTIAS SAN RAFAEL
l10n_ar_ux.afip_tax_2179,2179,GARANTIAS LA RIOJA
l10n_ar_ux.afip_tax_2180,2180,GARANTIAS SAN ANTONIO OESTE
l10n_ar_ux.afip_tax_2182,2182,GARANTIAS BERNARDO DE IRIGOYEN
l10n_ar_ux.afip_tax_2183,2183,GARANTIAS SAN LUIS
l10n_ar_ux.afip_tax_2184,2184,GARANTIAS SANT0 TOME
l10n_ar_ux.afip_tax_2186,2186,GARANTIAS OBERA
l10n_ar_ux.afip_tax_2187,2187,GARANTIAS CALETA OLIVIA
l10n_ar_ux.afip_tax_2188,2188,GARANTIAS GENERAL DEHEZA
l10n_ar_ux.afip_tax_2189,2189,GARANTIAS SANTIAGO DEL ESTERO
l10n_ar_ux.afip_tax_2199,2199,CTA. UNICA GARANTIAS RESIDUAL
l10n_ar_ux.afip_tax_2210,2210,DER. IMPOR. AAE
l10n_ar_ux.afip_tax_2217,2217,IMP. INTERNOS AAE
l10n_ar_ux.afip_tax_2285,2285,VALOR EN AD. AAE
l10n_ar_ux.afip_tax_2286,2286,VALOR EN AD. A PAG.
l10n_ar_ux.afip_tax_2300,2300,CUENTA UNICA MNA
l10n_ar_ux.afip_tax_2301,2301,MNA BUENOS AIRES
l10n_ar_ux.afip_tax_2303,2303,MNA BAHIA BLANCA
l10n_ar_ux.afip_tax_2304,2304,MNA BARILOCHE
l10n_ar_ux.afip_tax_2308,2308,MNA CAMPANA
l10n_ar_ux.afip_tax_2310,2310,MNA BARRANQUERAS
l10n_ar_ux.afip_tax_2312,2312,MNA CLORINDA
l10n_ar_ux.afip_tax_2314,2314,MNA COMODORO RIVADAVIA
l10n_ar_ux.afip_tax_2315,2315,MNA CONCEPCION DEL URUGUAY
l10n_ar_ux.afip_tax_2316,2316,MNA CONCORDIA
l10n_ar_ux.afip_tax_2317,2317,MNA CORDOBA
l10n_ar_ux.afip_tax_2318,2318,MNA CORRIENTES
l10n_ar_ux.afip_tax_2319,2319,MNA PTO DESEADO
l10n_ar_ux.afip_tax_2320,2320,MNA DIAMANTE
l10n_ar_ux.afip_tax_2323,2323,MNA ESQUEL
l10n_ar_ux.afip_tax_2324,2324,MNA FORMOSA
l10n_ar_ux.afip_tax_2325,2325,MNA GOYA
l10n_ar_ux.afip_tax_2326,2326,MNA GUALEGUAYCHU
l10n_ar_ux.afip_tax_2329,2329,MNA IGUAZU
l10n_ar_ux.afip_tax_2331,2331,MNA JUJUY
l10n_ar_ux.afip_tax_2333,2333,MNA LA PLATA
l10n_ar_ux.afip_tax_2334,2334,MNA LA QUIACA
l10n_ar_ux.afip_tax_2337,2337,MNA MAR DEL PLATA
l10n_ar_ux.afip_tax_2338,2338,MNA MENDOZA
l10n_ar_ux.afip_tax_2340,2340,MNA NECOCHEA
l10n_ar_ux.afip_tax_2341,2341,MNA PARANA
l10n_ar_ux.afip_tax_2342,2342,MNA PASO DE LOS LIBRES
l10n_ar_ux.afip_tax_2345,2345,MNA POCITOS
l10n_ar_ux.afip_tax_2346,2346,MNA POSADAS
l10n_ar_ux.afip_tax_2347,2347,MNA PTO MADRYN
l10n_ar_ux.afip_tax_2348,2348,MNA RIO GALLEGOS
l10n_ar_ux.afip_tax_2349,2349,MNA RIO GRANDE
l10n_ar_ux.afip_tax_2352,2352,MNA ROSARIO
l10n_ar_ux.afip_tax_2353,2353,MNA SALTA
l10n_ar_ux.afip_tax_2354,2354,MNA SAN JAVIER
l10n_ar_ux.afip_tax_2355,2355,MNA SAN JUAN
l10n_ar_ux.afip_tax_2357,2357,MNA SAN LORENZO
l10n_ar_ux.afip_tax_2358,2358,MNA SAN MARTIN DE LOS ANDES
l10n_ar_ux.afip_tax_2359,2359,MNA SAN NICOLAS
l10n_ar_ux.afip_tax_2360,2360,MNA SAN PEDRO
l10n_ar_ux.afip_tax_2361,2361,MNA SANTA CRUZ
l10n_ar_ux.afip_tax_2362,2362,MNA SANTA FE
l10n_ar_ux.afip_tax_2366,2366,MNA TINOGASTA
l10n_ar_ux.afip_tax_2367,2367,MNA USHUAIA
l10n_ar_ux.afip_tax_2369,2369,MNA VILLA CONSTITUCION
l10n_ar_ux.afip_tax_2373,2373,MNA EZEIZA
l10n_ar_ux.afip_tax_2374,2374,MNA TUCUMAN
l10n_ar_ux.afip_tax_2375,2375,MNA NEUQUEN
l10n_ar_ux.afip_tax_2376,2376,MNA ORAN
l10n_ar_ux.afip_tax_2378,2378,MNA SAN RAFAEL
l10n_ar_ux.afip_tax_2379,2379,MNA LA RIOJA
l10n_ar_ux.afip_tax_2380,2380,MNA SAN ANTONIO OESTE
l10n_ar_ux.afip_tax_2382,2382,MNA BERNARDO DE IRIGOYEN
l10n_ar_ux.afip_tax_2383,2383,MNA SAN LUIS
l10n_ar_ux.afip_tax_2384,2384,MNA SANTO TOME
l10n_ar_ux.afip_tax_2385,2385,MNA VA REGINA
l10n_ar_ux.afip_tax_2386,2386,MNA OBERA
l10n_ar_ux.afip_tax_2387,2387,MNA CALETA OLIVIA
l10n_ar_ux.afip_tax_2388,2388,MNA GENERAL DEHEZA
l10n_ar_ux.afip_tax_2389,2389,MNA SANTIAGO DEL ESTERO
l10n_ar_ux.afip_tax_2413,2413,IVA BANCO SUBASTA
l10n_ar_ux.afip_tax_2414,2414,IVA INTERESES RESARCITORIOS
l10n_ar_ux.afip_tax_2415,2415,IVA
l10n_ar_ux.afip_tax_2416,2416,IVA INTERESES FINANCIEROS
l10n_ar_ux.afip_tax_2417,2417,IMPUESTOS INTERNOS
l10n_ar_ux.afip_tax_2418,2418,IMP. TRANSF. GASOIL
l10n_ar_ux.afip_tax_2419,2419,IMP. INT. CIGARRILLOS
l10n_ar_ux.afip_tax_2420,2420,IVA DEV. REINT.REE
l10n_ar_ux.afip_tax_2421,2421,IMP.COMBUST.LIQUIDOS
l10n_ar_ux.afip_tax_2422,2422,IVA ADICIONAL INSCR.
l10n_ar_ux.afip_tax_2423,2423,IVA ADICIONAL NO INSCR.
l10n_ar_ux.afip_tax_2424,2424,IMP. A LAS GANANCIAS
l10n_ar_ux.afip_tax_2425,2425,IVA DEV. REINT. REEM
l10n_ar_ux.afip_tax_2426,2426,INFRAESTRUC.HIDRICA
l10n_ar_ux.afip_tax_2427,2427,IMP.INT. L24699 ART.3
l10n_ar_ux.afip_tax_2428,2428,I.COMB.LIQ. L24699 2
l10n_ar_ux.afip_tax_2429,2429,IIBB BUENOS AIRES
l10n_ar_ux.afip_tax_2430,2430,ANT.IMP.GANANCIAS EXPORTACION
l10n_ar_ux.afip_tax_2433,2433,IVA AD NOINS NOCVDI
l10n_ar_ux.afip_tax_2434,2434,IMP. INT. DEC.290/00
l10n_ar_ux.afip_tax_2435,2435,I.COMB.LIQ.ADVALOREM
l10n_ar_ux.afip_tax_2436,2436,I.COMB.LIQ.L24699 ADVA
l10n_ar_ux.afip_tax_2437,2437,IMP.INT.CIGARR.MAX.
l10n_ar_ux.afip_tax_2438,2438,IMP.INT.CIGARR.MIN.
l10n_ar_ux.afip_tax_2439,2439,INFRAEST.HID.ADVALOR
l10n_ar_ux.afip_tax_2440,2440,AFIP L 23993 ART. 2C
l10n_ar_ux.afip_tax_2441,2441,GENDARMERIA NACIONAL 2 C
l10n_ar_ux.afip_tax_2442,2442,PREFECTURA N ARG. 2C
l10n_ar_ux.afip_tax_2443,2443,POLICIA FEDERAL ARGENTINA 2 C
l10n_ar_ux.afip_tax_2444,2444,POL. AERONAUTICA NAC.
l10n_ar_ux.afip_tax_2445,2445,GEO FSEG.DTO.258/99
l10n_ar_ux.afip_tax_2449,2449,INGRESOS BRUTOS - CTA.PTE.
l10n_ar_ux.afip_tax_2450,2450,IIBB CIUDAD BUENOS AIRES
l10n_ar_ux.afip_tax_2451,2451,II BB PROVINCIA CATAMARCA
l10n_ar_ux.afip_tax_2452,2452,IIBB CORDOBA
l10n_ar_ux.afip_tax_2453,2453,IIBB CORRIENTES
l10n_ar_ux.afip_tax_2454,2454,II BB PROVINCIA CHACO
l10n_ar_ux.afip_tax_2455,2455,IIBB PROVINCIA CHUBUT
l10n_ar_ux.afip_tax_2456,2456,II BB PROVINCIA ENTRE RIOS
l10n_ar_ux.afip_tax_2457,2457,II BB PROVINCIA FORMOSA
l10n_ar_ux.afip_tax_2458,2458,II BB PROVINCIA JUJUY
l10n_ar_ux.afip_tax_2459,2459,II BB PROVINCIA LA PAMPA
l10n_ar_ux.afip_tax_2460,2460,II BB PROVINCIA LA RIOJA
l10n_ar_ux.afip_tax_2461,2461,II BB PROVINCIA MENDOZA
l10n_ar_ux.afip_tax_2462,2462,II BB PROVINCIA MISIONES
l10n_ar_ux.afip_tax_2463,2463,II BB PROVINCIA NEUQUEN
l10n_ar_ux.afip_tax_2464,2464,IIBB RIO NEGRO
l10n_ar_ux.afip_tax_2465,2465,II BB PROVINCIA SALTA
l10n_ar_ux.afip_tax_2466,2466,II BB PROVINCIA SAN JUAN
l10n_ar_ux.afip_tax_2467,2467,IIBB SAN LUIS
l10n_ar_ux.afip_tax_2468,2468,IIBB SANTA CRUZ
l10n_ar_ux.afip_tax_2469,2469,II BB PROVINCIA SANTA FE
l10n_ar_ux.afip_tax_2470,2470,II BB PROV.SANTIAGO DEL ESTERO
l10n_ar_ux.afip_tax_2471,2471,IIBB TIERRA DEL FUEGO
l10n_ar_ux.afip_tax_2472,2472,IIBB TUCUMAN
l10n_ar_ux.afip_tax_2473,2473,IM.TRA.GASOIL L26325
l10n_ar_ux.afip_tax_2474,2474,IM.INT.AUTOM.L24674
l10n_ar_ux.afip_tax_2475,2475,IMP.DIOX.CARBONO
l10n_ar_ux.afip_tax_2476,2476,IMP. FUEL OIL, COQUE, CARBON
l10n_ar_ux.afip_tax_2499,2499,AD. FONDOS POR DISTRIBUIR
l10n_ar_ux.afip_tax_2500,2500,ARANCEL SIM IMPO
l10n_ar_ux.afip_tax_2501,2501,ARANCEL SIM EXPO
l10n_ar_ux.afip_tax_2502,2502,FACT-CONVERGENCIA(I)
l10n_ar_ux.afip_tax_2505,2505,DEVOLUCION FC (E)
l10n_ar_ux.afip_tax_2506,2506,DEVOLUCION FC (I)
l10n_ar_ux.afip_tax_2509,2509,ARANCEL UNICO SERVICIOS ADUA.
l10n_ar_ux.afip_tax_2510,2510,INTERESES ARANC.UNI.SERV.ADUA.
l10n_ar_ux.afip_tax_2511,2511,TASA AEROP. SERV. ADUAN.
l10n_ar_ux.afip_tax_2512,2512,MULTA AUSA
l10n_ar_ux.afip_tax_2513,2513,TASA AEROP.SERV.ADUAN.INTERES
l10n_ar_ux.afip_tax_2515,2515,ARANCEL DECLARACIONES SUMARIAS
l10n_ar_ux.afip_tax_2516,2516,INT. ARANCEL DECL. SUMARIAS
l10n_ar_ux.afip_tax_2517,2517,ARANC.UNI.SUSE
l10n_ar_ux.afip_tax_2518,2518,SUSE INTERESES
l10n_ar_ux.afip_tax_2519,2519,MULTA SUSE
l10n_ar_ux.afip_tax_2521,2521,SERV. DE GUARDA Y DIG.(LAKAUT)
l10n_ar_ux.afip_tax_2522,2522,REINT.GASTOS ADM. INF.
l10n_ar_ux.afip_tax_2523,2523,INT.RES.DEST.FUE.TER.
l10n_ar_ux.afip_tax_2524,2524,INT.PUN.DEST.FUE.TER.
l10n_ar_ux.afip_tax_2525,2525,O.INT.M.DEST.FUE.TER.
l10n_ar_ux.afip_tax_2530,2530,INT. PUNITORIO IVA
l10n_ar_ux.afip_tax_2531,2531,INT. RESARCITORIO ESTADISTICA
l10n_ar_ux.afip_tax_2532,2532,INT. PUNITORIO ESTADISTICA
l10n_ar_ux.afip_tax_2533,2533,INT. RESARCITORIOS GANANCIAS
l10n_ar_ux.afip_tax_2534,2534,INT. PUNITORIOS GANANCIAS
l10n_ar_ux.afip_tax_2535,2535,INT. RES. MULTA FALTA DOC.COMP
l10n_ar_ux.afip_tax_2536,2536,INT. PUN. MULTA FALTA DOC.COMP
l10n_ar_ux.afip_tax_2537,2537,INT. RES. IMPUESTOS INTERNOS
l10n_ar_ux.afip_tax_2538,2538,INT. PUN. IMPUESTOS INTERNOS
l10n_ar_ux.afip_tax_2539,2539,INT. RES. LEY 24196
l10n_ar_ux.afip_tax_2540,2540,INT. PUN. LEY 24196
l10n_ar_ux.afip_tax_2541,2541,INT. RES. TASA COMP.DESTINO
l10n_ar_ux.afip_tax_2542,2542,INT. PUN. TASA COMP.DESTINO
l10n_ar_ux.afip_tax_2551,2551,SERV.DE GUARDA Y DIG. (DASA)
l10n_ar_ux.afip_tax_2555,2555,ANTIC. PAGO TRIBUTOS ADUANEROS
l10n_ar_ux.afip_tax_2556,2556,PAGO DE GARANTES
l10n_ar_ux.afip_tax_2700,2700,HONO. ABOG. Y PERITOS - ADUANA
l10n_ar_ux.afip_tax_2710,2710,D.I. CERT.DES.
l10n_ar_ux.afip_tax_2802,2802,FACT-CONVER.IMPO (G)
l10n_ar_ux.afip_tax_2803,2803,FACT-CONVER.AAE (G)
l10n_ar_ux.afip_tax_2819,2819,IMP.INT.CIGARR (G)
l10n_ar_ux.afip_tax_2820,2820,DER.SALV.INTR. (G)
l10n_ar_ux.afip_tax_2821,2821,IVA.SALV.INTR. (G)
l10n_ar_ux.afip_tax_2822,2822,IVA AD.SALV.INTR. (G)
l10n_ar_ux.afip_tax_2823,2823,GCIAS.SALV.INTR (G)
l10n_ar_ux.afip_tax_2824,2824,I.INT.SALV.INTR (G)
l10n_ar_ux.afip_tax_2849,2849,DEVOL.BENEFICIOS (G)
l10n_ar_ux.afip_tax_2850,2850,FALTA TIT.TRANSPORTE (G)
l10n_ar_ux.afip_tax_2851,2851,ESTADISTICA (G)
l10n_ar_ux.afip_tax_2852,2852,IVA (G)
l10n_ar_ux.afip_tax_2853,2853,IMP.INTERNOS (G)
l10n_ar_ux.afip_tax_2854,2854,IVA ADIC.INSCR (G)
l10n_ar_ux.afip_tax_2855,2855,IVA ADIC.NO INSC (G)
l10n_ar_ux.afip_tax_2856,2856,IMP.GANANCIAS(G)
l10n_ar_ux.afip_tax_2857,2857,DER.ANTI-DUMP 1 (G)
l10n_ar_ux.afip_tax_2858,2858,DER.ANTI-DUMP 2 (G)
l10n_ar_ux.afip_tax_2859,2859,IMP.INT.A-DUMP 1 (G)
l10n_ar_ux.afip_tax_2860,2860,IVA ANTIDUMPING (G)
l10n_ar_ux.afip_tax_2861,2861,IVA ADI.R.I DUMP. (G)
l10n_ar_ux.afip_tax_2862,2862,IVA ADI.R.N.I DUM. (G)
l10n_ar_ux.afip_tax_2863,2863,IMP.GCIAS.DUMP. (G)
l10n_ar_ux.afip_tax_2864,2864,D.A-DUMP1 MERCO. (G)
l10n_ar_ux.afip_tax_2865,2865,D.A-DUMP2 MERCO. (G)
l10n_ar_ux.afip_tax_2866,2866,DER.IMPORTACION (G)
l10n_ar_ux.afip_tax_2867,2867,DER.COMPENSATOR (G)
l10n_ar_ux.afip_tax_2868,2868,I.EQ.DE PRECIOS (G)
l10n_ar_ux.afip_tax_2869,2869,DER.ESPECIFICO (G)
l10n_ar_ux.afip_tax_2870,2870,DER.IMP.ADICIONAL(G)
l10n_ar_ux.afip_tax_2871,2871,DER.EXPORTACION (G)
l10n_ar_ux.afip_tax_2872,2872,TASA COM.DESTINO (G)
l10n_ar_ux.afip_tax_2873,2873,I.V.A. INTERESES (G)
l10n_ar_ux.afip_tax_2874,2874,IMP.COMB.LIQUID (G)
l10n_ar_ux.afip_tax_2882,2882,MULTA RES 763/305
l10n_ar_ux.afip_tax_2883,2883,MULTA F. CERT. INSP.
l10n_ar_ux.afip_tax_2884,2884,D.I. USAD.R.12/98 (G)
l10n_ar_ux.afip_tax_2885,2885,VALOR EN ADUANA
l10n_ar_ux.afip_tax_2886,2886,D.I. USAD.G.R.909/94
l10n_ar_ux.afip_tax_2887,2887,I.INT.L 24699 A.3 (G)
l10n_ar_ux.afip_tax_2889,2889,I.C.LIQ.L24699 2 (G)
l10n_ar_ux.afip_tax_2891,2891,DIEM-CHINA (G)
l10n_ar_ux.afip_tax_2892,2892,DIEM IVA (G)
l10n_ar_ux.afip_tax_2893,2893,DIEM IVAAD (G)
l10n_ar_ux.afip_tax_2894,2894,DIEM IMP GCIAS (G)
l10n_ar_ux.afip_tax_2895,2895,DIF DIEM OMC (G)
l10n_ar_ux.afip_tax_2896,2896,DIF DIEM CHINA (G)
l10n_ar_ux.afip_tax_2897,2897,DIF DIEM DI (G)
l10n_ar_ux.afip_tax_2898,2898,IMP.INT.AUTL24674 (G)
l10n_ar_ux.afip_tax_2899,2899,D.ANTIDUM.AD-VALOR (G)
l10n_ar_ux.afip_tax_5048,5048,REG SIMPLIF. IIBB ENTRE RIOS
l10n_ar_ux.afip_tax_5049,5049,CONTRIB MUNICIPAL ENTRE RIOS
l10n_ar_ux.afip_tax_5061,5061,ENTRE RIOS IIBB SERV. DIGITAL
l10n_ar_ux.afip_tax_5070,5070,REG. SIMPLIFICADO IIBB CHACO
l10n_ar_ux.afip_tax_5071,5071,CONTRIBUCION MUNICIPAL CHACO
l10n_ar_ux.afip_tax_5095,5095,REG. SIMPLIFICADO IIBB ARBA
l10n_ar_ux.afip_tax_5096,5096,CONTRIBUCION MUNICIPAL ARBA
l10n_ar_ux.afip_tax_5109,5109,CABA PERCEP IIBB SERV DIGITAL
l10n_ar_ux.afip_tax_5243,5243,REG. SIMPLIFICADO IIBB CORDOBA
l10n_ar_ux.afip_tax_5244,5244,CONTRIBUCION MUNICIPAL CORDOBA
l10n_ar_ux.afip_tax_5255,5255,SALTA - RS UNIFICADO
l10n_ar_ux.afip_tax_5256,5256,SALTA - RS UNIFICADO MUNICIPAL
l10n_ar_ux.afip_tax_5318,5318,REG SIMPLIF. IIBB CATAMARCA
l10n_ar_ux.afip_tax_5319,5319,CONTRIB.MUNICIPAL CATAMARCA
l10n_ar_ux.afip_tax_5376,5376,REG. SIMPLIFICADO IIBB NEUQUÉN
l10n_ar_ux.afip_tax_5377,5377,CONTRIBUCIÓN MUNICIPAL NEUQUÉN
l10n_ar_ux.afip_tax_5380,5380,PERC IIBB NEUQUEN SS DIGITALES
l10n_ar_ux.afip_tax_5445,5445,INGRESOS BRUTOS MENDOZA
l10n_ar_ux.afip_tax_5446,5446,CONTRIBUCION MUNICIPAL MENDOZA
l10n_ar_ux.afip_tax_5485,5485,INGRESOS BRUTOS RIO NEGRO
l10n_ar_ux.afip_tax_5486,5486,CONTRIBUCION MUN. RIO NEGRO
l10n_ar_ux.afip_tax_5556,5556,INGRESOS BRUTOS SAN JUAN
l10n_ar_ux.afip_tax_5557,5557,CONTRIB MUNICIPAL SAN JUAN
l10n_ar_ux.afip_tax_5578,5578,INGRESOS BRUTOS JUJUY
l10n_ar_ux.afip_tax_5579,5579,CONTRIBUCION MUNICIPAL JUJUY
l10n_ar_ux.afip_tax_5729,5729,REG.SIMPLIFICADO IIBB STA CRUZ
l10n_ar_ux.afip_tax_5730,5730,CONTRIBUCION MUNICIP STA CRUZ
l10n_ar_ux.afip_tax_5740,5740,RS INGRESOS BRUTOS TDF
l10n_ar_ux.afip_tax_5741,5741,CONTRIBUCION MUNICIPAL TDF
